2026-02-17T20:58:00.283676+01:00,  soc=34.0,  volt=49.63,  volt_delta=-0.13, volt_rate_per_min=-0.13, volt_status=CAUTION, batt_w=61.0,  batt_mode=discharge,  batt_discharge_w=61.0,  batt_charge_w=0,  load_w=2859.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=47, volt_penalty_a=10, voltage_protected_limit_a=37, soc_power_w=2318, is_critical_soc=False
2026-02-17T23:54:00.283613+01:00,  soc=32.0,  volt=48.37,  volt_delta=0.01, volt_rate_per_min=0.01, volt_status=WARNING, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=13676.0, zone=unknown,  grid_charge=off, ev_charging_active=on, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=2082, is_critical_soc=False
2026-02-17T23:55:00.283765+01:00,  soc=32.0,  volt=48.37,  volt_delta=0.01, volt_rate_per_min=0.01, volt_status=WARNING, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=13744.0, zone=unknown,  grid_charge=off, ev_charging_active=on, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=2082, is_critical_soc=False
2026-02-17T23:56:00.283788+01:00,  soc=32.0,  volt=48.37,  volt_delta=0.01, volt_rate_per_min=0.01, volt_status=WARNING, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=13744.0, zone=unknown,  grid_charge=off, ev_charging_active=on, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=2082, is_critical_soc=False
2026-02-17T23:57:00.284171+01:00,  soc=32.0,  volt=48.37,  volt_delta=0.01, volt_rate_per_min=0.01, volt_status=WARNING, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=13744.0, zone=unknown,  grid_charge=off, ev_charging_active=on, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=2082, is_critical_soc=False
2026-02-17T23:58:00.284076+01:00,  soc=32.0,  volt=48.37,  volt_delta=0.01, volt_rate_per_min=0.01, volt_status=WARNING, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=13744.0, zone=unknown,  grid_charge=off, ev_charging_active=on, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=2082, is_critical_soc=False
2026-02-17T23:59:00.283594+01:00,  soc=32.0,  volt=48.37,  volt_delta=0.01, volt_rate_per_min=0.01, volt_status=WARNING, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=13744.0, zone=unknown,  grid_charge=off, ev_charging_active=on, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=2082, is_critical_soc=False
2026-02-18T00:00:00.283311+01:00,  soc=32.0,  volt=48.37,  volt_delta=0.01, volt_rate_per_min=0.01, volt_status=WARNING, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=13692.0, zone=unknown,  grid_charge=off, ev_charging_active=on, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=2082, is_critical_soc=False
2026-02-18T00:01:00.284008+01:00,  soc=32.0,  volt=45.82,  volt_delta=-2.55, volt_rate_per_min=-2.55, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=2885.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2082, is_critical_soc=False
2026-02-18T00:02:00.284097+01:00,  soc=33.0,  volt=49.84,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=-2929.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2929.0,  load_w=2885.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=44, volt_penalty_a=10, voltage_protected_limit_a=34, soc_power_w=2198, is_critical_soc=False
2026-02-18T00:03:00.283933+01:00,  soc=33.0,  volt=50.55,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=-2929.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2929.0,  load_w=2885.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=0, voltage_protected_limit_a=43, soc_power_w=2198, is_critical_soc=False
2026-02-18T00:04:00.283754+01:00,  soc=34.0,  volt=51.03,  volt_delta=0.18, volt_rate_per_min=0.18, volt_status=NORMAL, batt_w=-2993.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2993.0,  load_w=2885.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=24, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=0, voltage_protected_limit_a=45, soc_power_w=2318, is_critical_soc=False
2026-02-18T00:05:00.283761+01:00,  soc=34.0,  volt=51.5,  volt_delta=0.18, volt_rate_per_min=0.18, volt_status=NORMAL, batt_w=-2993.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2993.0,  load_w=2877.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=0, voltage_protected_limit_a=45, soc_power_w=2318, is_critical_soc=False
2026-02-18T00:06:00.283477+01:00,  soc=35.0,  volt=51.9,  volt_delta=0.58, volt_rate_per_min=0.58, volt_status=NORMAL, batt_w=-3045.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3045.0,  load_w=2877.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=47, volt_penalty_a=0, voltage_protected_limit_a=47, soc_power_w=2444, is_critical_soc=False
2026-02-18T00:07:00.285263+01:00,  soc=35.0,  volt=52.22,  volt_delta=0.9, volt_rate_per_min=0.9, volt_status=NORMAL, batt_w=-3045.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3045.0,  load_w=2877.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=47, volt_penalty_a=0, voltage_protected_limit_a=47, soc_power_w=2444, is_critical_soc=False
2026-02-18T00:08:00.284769+01:00,  soc=36.0,  volt=52.35,  volt_delta=1.03, volt_rate_per_min=1.03, volt_status=NORMAL, batt_w=-3045.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3045.0,  load_w=2877.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=0, voltage_protected_limit_a=49, soc_power_w=2575, is_critical_soc=False
2026-02-18T00:09:00.283532+01:00,  soc=36.0,  volt=52.53,  volt_delta=1.21, volt_rate_per_min=1.21, volt_status=NORMAL, batt_w=-3100.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3100.0,  load_w=2877.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=0, voltage_protected_limit_a=49, soc_power_w=2575, is_critical_soc=False
2026-02-18T00:10:00.283935+01:00,  soc=37.0,  volt=52.65,  volt_delta=1.33, volt_rate_per_min=1.33, volt_status=NORMAL, batt_w=-3100.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3100.0,  load_w=2877.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=0, voltage_protected_limit_a=51, soc_power_w=2711, is_critical_soc=False
2026-02-18T00:11:00.283868+01:00,  soc=37.0,  volt=52.65,  volt_delta=1.33, volt_rate_per_min=1.33, volt_status=NORMAL, batt_w=-3100.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3100.0,  load_w=2871.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=0, voltage_protected_limit_a=51, soc_power_w=2711, is_critical_soc=False
2026-02-18T00:12:00.284338+01:00,  soc=38.0,  volt=52.72,  volt_delta=1.4, volt_rate_per_min=1.4, volt_status=NORMAL, batt_w=-3106.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3106.0,  load_w=2871.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=0, voltage_protected_limit_a=54, soc_power_w=2852, is_critical_soc=False
2026-02-18T00:13:00.283735+01:00,  soc=38.0,  volt=52.72,  volt_delta=1.4, volt_rate_per_min=1.4, volt_status=NORMAL, batt_w=-3106.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3106.0,  load_w=2871.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=0, voltage_protected_limit_a=54, soc_power_w=2852, is_critical_soc=False
2026-02-18T00:14:00.283589+01:00,  soc=39.0,  volt=52.72,  volt_delta=1.4, volt_rate_per_min=1.4, volt_status=NORMAL, batt_w=-3106.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3106.0,  load_w=2871.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=57, volt_penalty_a=0, voltage_protected_limit_a=57, soc_power_w=2999, is_critical_soc=False
2026-02-18T00:15:00.283554+01:00,  soc=39.0,  volt=52.75,  volt_delta=1.43, volt_rate_per_min=1.43, volt_status=NORMAL, batt_w=-3106.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3106.0,  load_w=2871.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=57, volt_penalty_a=0, voltage_protected_limit_a=57, soc_power_w=2999, is_critical_soc=False
2026-02-18T00:16:00.284044+01:00,  soc=40.0,  volt=52.75,  volt_delta=1.43, volt_rate_per_min=1.43, volt_status=NORMAL, batt_w=-3106.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3106.0,  load_w=2884.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3165, is_critical_soc=False
2026-02-18T00:17:00.284095+01:00,  soc=41.0,  volt=52.75,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=-3106.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3106.0,  load_w=2884.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3165, is_critical_soc=False
2026-02-18T00:18:00.284258+01:00,  soc=41.0,  volt=51.83,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=14.0,  batt_mode=idle,  batt_discharge_w=14.0,  batt_charge_w=0,  load_w=2884.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3110, is_critical_soc=False
2026-02-18T00:19:00.284339+01:00,  soc=41.0,  volt=51.7,  volt_delta=-0.13, volt_rate_per_min=-0.13, volt_status=NORMAL, batt_w=14.0,  batt_mode=idle,  batt_discharge_w=14.0,  batt_charge_w=0,  load_w=2884.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3102, is_critical_soc=False
2026-02-18T00:20:00.283984+01:00,  soc=41.0,  volt=51.7,  volt_delta=-0.13, volt_rate_per_min=-0.13, volt_status=NORMAL, batt_w=14.0,  batt_mode=idle,  batt_discharge_w=14.0,  batt_charge_w=0,  load_w=2884.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3102, is_critical_soc=False
2026-02-18T00:21:00.284106+01:00,  soc=41.0,  volt=51.6,  volt_delta=-0.23, volt_rate_per_min=-0.23, volt_status=NORMAL, batt_w=14.0,  batt_mode=idle,  batt_discharge_w=14.0,  batt_charge_w=0,  load_w=2986.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3096, is_critical_soc=False
2026-02-18T00:22:00.284879+01:00,  soc=41.0,  volt=51.56,  volt_delta=-0.27, volt_rate_per_min=-0.27, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=2986.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3094, is_critical_soc=False
2026-02-18T00:23:00.283588+01:00,  soc=41.0,  volt=51.56,  volt_delta=-0.27, volt_rate_per_min=-0.27, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3039.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3094, is_critical_soc=False
2026-02-18T00:24:00.284215+01:00,  soc=41.0,  volt=51.56,  volt_delta=-0.27, volt_rate_per_min=-0.27, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3039.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3094, is_critical_soc=False
2026-02-18T00:25:00.283711+01:00,  soc=41.0,  volt=51.5,  volt_delta=-0.33, volt_rate_per_min=-0.33, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3039.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:26:00.284006+01:00,  soc=41.0,  volt=51.5,  volt_delta=-0.33, volt_rate_per_min=-0.33, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3039.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:27:00.284302+01:00,  soc=41.0,  volt=51.5,  volt_delta=-0.33, volt_rate_per_min=-0.33, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3031.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:28:00.283920+01:00,  soc=41.0,  volt=51.5,  volt_delta=-0.33, volt_rate_per_min=-0.33, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3031.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:29:00.284377+01:00,  soc=41.0,  volt=51.5,  volt_delta=-0.33, volt_rate_per_min=-0.33, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3031.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:30:00.283971+01:00,  soc=41.0,  volt=51.5,  volt_delta=-0.33, volt_rate_per_min=-0.33, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3031.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:31:00.284218+01:00,  soc=41.0,  volt=51.5,  volt_delta=-0.33, volt_rate_per_min=-0.33, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3031.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=5, voltage_protected_limit_a=55, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:32:00.283569+01:00,  soc=41.0,  volt=51.5,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=2975.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:33:00.283507+01:00,  soc=41.0,  volt=51.5,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=2975.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:34:00.283579+01:00,  soc=41.0,  volt=51.5,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=2975.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:35:00.283330+01:00,  soc=41.0,  volt=51.5,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=2975.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:36:00.283496+01:00,  soc=41.0,  volt=51.5,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=2975.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3090, is_critical_soc=False
2026-02-18T00:37:00.283866+01:00,  soc=41.0,  volt=51.5,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=2987.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 00:00:02, ev_webhook_count=80, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3090, is_critical_soc=False
